2001x,2001y,2001z,2001g,,,,,,,,,,2002x,2002y,2002z,2002g,,,,,,,,,,2003x,2003y,2003z,2003g,,,,,,,,,,2004x,2004y,2004z,2004g,,,,,,,,,,2005x,2005y,2005z,2005g,,,,,,,,,2006x,2006y,2006z,2006g,,,,,,,,,,2007x,2007y,2007z,2007g,,,,,,,,,,2008x,2008y,2008z,2008g,,,,,,,,,,2009x,2009y,2009z,2009g,,,,,,,,,,2010x,2010y,2010z,2010g,,,,2000x,2000y,2000z,2000g,,,,1999x,1999y,1999z,1999g,,,1998x,1998y,1998z,1998g,,1997x,1997y,1997z,1997g,,1996x,1996y,1996z,1996g,,,1995x,1995y,1995z,1995g,,1994x,1994y,1994z,1994g,,1993x,1993y,1993z,1993g,,1992x,1992y,1992z,1992g,,1991x,1991y,1991z,1991g,,1990x,1990y,1990z,1990g,,1989x,1989y,1989z,1989g,,1988x,1988y,1988z,1988g,,1987x,1987y,1987z,1987g,,1986x,1986y,1986z,1986g,,,1985x,1985y,1985z,1985g,,1984x,1984y,1984z,1984g,,1983x,1983y,1983z,1983g,,1982x,1982y,1982z,1982g,,1981x,1981y,1981z,1981g,,1980x,1980y,1980z,1980g,,,1979x,1979y,1979z,1979g,,,1978x,1978y,1978z,1978g,,1977x,1977y,1977z,1977g,,1976x,1976y,1976z,1976g,,1975x,1975y,1975z,1975g,,,1974x,1974y,1974z,1974g,,,1973x,1973y,1973z,1973g,,,1972x,1972y,1972z,1972g,,,1971x,1971y,1971z,1971g,,1970x,1970y,1970z,1970g,,1969x,1969y,1969z,1969g,,,1968x,1968y,1968z,1968g,,1967x,1967y,1967z,1967g,,,1966x,1966y,1966z,1966g,,1965x,1965y,1965z,1965g,,1964x,1964y,1964z,1964g,,,1963x,1963y,1963z,1963g,,1962x,1962y,1962z,1962g,,1961x,1961y,1961z,1961g
2100.737746,73.266,Russian Federation,3.07E+11,,,,,,,,,,2375.157871,73.182,Russian Federation,3.45E+11,,,,,,,,,,2976.146244,73.098,Russian Federation,4.30E+11,,,,,,,,,,4108.562327,73.014,Russian Federation,5.91E+11,,,,,,,,,,5337.065324,72.93,Turkey,7.64E+11,,,,,,,,,6946.880998,73.0744,Russian Federation,9.90E+11,,,,,,,,,,9146.41636,73.2188,Russian Federation,1.30E+12,,,,,,,,,,11700.22112,73.3632,Russian Federation,1.66E+12,,,,,,,,,,8615.658757,73.5076,Russian Federation,1.22E+12,,,,,,,,,,10709.51196,73.652,Russian Federation,1.52E+12,,,,1775.141291,73.35,Russian Federation,2.60E+11,,,,1338.986444,73.3544,Russian Federation,1.96E+11,,,1844.485782,73.3588,Russian Federation,2.71E+11,,2748.917437,73.3632,Russian Federation,4.05E+11,,2651.442018,73.3676,Russian Federation,3.92E+11,,,2669.946123,73.372,Russian Federation,3.96E+11,,2663.456988,73.3764,Russian Federation,3.95E+11,,2929.303282,73.3808,Russian Federation,4.35E+11,,3095.08716,73.3852,Russian Federation,4.60E+11,,3427.317519,73.3896,Russian Federation,5.09E+11,,3485.112202,73.394,Russian Federation,5.17E+11,,3428.761966,73.0998,Russian Federation,5.07E+11,,,72.8056,Russian Federation,,,,72.5114,Russian Federation,,,,72.2172,Russian Federation,,,,,71.923,Russian Federation,,,,71.4886,Russian Federation,,,,71.0542,Russian Federation,,,,70.6198,Russian Federation,,,,70.1854,Russian Federation,,,,69.751,Russian Federation,,,,,69.0862,Russian Federation,,,,,68.4214,Russian Federation,,,,67.7566,Russian Federation,,,,67.0918,Russian Federation,,,,66.427,Russian Federation,,,,,65.6358,Russian Federation,,,,,64.8446,Russian Federation,,,,,64.0534,Russian Federation,,,,,63.2622,Russian Federation,,,,62.471,Russian Federation,,,,61.6114,Russian Federation,,,,,60.7518,Russian Federation,,,,59.8922,Russian Federation,,,,,59.0326,Russian Federation,,,,58.173,Russian Federation,,,,57.2846,Russian Federation,,,,,56.3962,Russian Federation,,,,55.5078,Russian Federation,,,,54.6194,Russian Federation,
191.1740356,14.5254,Rwanda,1674685126,,,,,,,,,,186.641748,15.2788,Rwanda,1677447003,,,,,,,,,,202.2732382,16.0322,Rwanda,1845979351,,,,,,,,,,225.7513898,16.7856,Rwanda,2089188921,,,,,,,,,,273.7470892,17.539,Tuvalu,2581286407,,,,,,,,,322.0379666,17.7932,Rwanda,3111191406,,,,,,,,,,376.5202283,18.0474,Rwanda,3738146669,,,,,,,,,,460.8973249,18.3016,Rwanda,4711735377,,,,,,,,,,498.8454588,18.5558,Rwanda,5252677065,,,,,,,,,,519.0223545,18.81,Rwanda,5624506157,,,,206.6490713,13.772,Rwanda,1734938190,,,,231.4595339,12.6764,Rwanda,1817655192,,,277.4670073,11.5808,Rwanda,1989343548,,286.148145,10.4852,Rwanda,1851558199,,233.1254566,9.3896,Rwanda,1382334879,,,228.3849206,8.294,Rwanda,1293535192,,131.5599383,7.7184,Rwanda,753636370.6,,324.9981237,7.1428,Rwanda,1971525718,,310.0070215,6.5672,Rwanda,2029026957,,274.1170542,5.9916,Rwanda,1911600232,,353.4709837,5.416,Rwanda,2550185693,,332.9304873,5.3442,Rwanda,2405022588,,339.9894682,5.2724,Rwanda,2395492695,,320.0522704,5.2006,Rwanda,2157432668,,303.5766791,5.1288,Rwanda,1944710688,,,280.6725858,5.057,Rwanda,1715626337,,270.2534497,4.9898,Rwanda,1587413091,,261.110264,4.9226,Rwanda,1479687583,,256.5467613,4.8554,Rwanda,1407243133,,264.8023539,4.7882,Rwanda,1407062526,,244.0805051,4.721,Rwanda,1254765643,,,223.2713715,4.5764,Rwanda,1109346136,,,188.51839,4.4318,Rwanda,905709080.9,,160.6357983,4.2872,Rwanda,746650611.6,,141.7304176,4.1426,Rwanda,637753855.8,,131.1864478,3.998,Rwanda,571863503,,,72.97728172,3.8368,Rwanda,308458404,,,70.87459485,3.6756,Rwanda,290746157.2,,,61.86720273,3.5144,Rwanda,246457839,,,57.63533722,3.3532,Rwanda,222952504,,58.56900052,3.192,Rwanda,219900006.6,,51.83225397,3.1074,Rwanda,188700037.3,,,48.81976891,3.0228,Rwanda,172200018.1,,46.67800113,2.9382,Rwanda,159560018.1,,,37.51817228,2.8536,Rwanda,124525702.7,,46.02625404,2.769,Rwanda,148799979.7,,41.11687187,2.6952,Rwanda,129999995,,,41.25082828,2.6214,Rwanda,128000000.1,,40.97560208,2.5476,Rwanda,125000007.8,,40.71972964,2.4738,Rwanda,122000015.5
8760.091185,80.0742,Saudi Arabia,1.83E+11,,,,,,,,,,8639.144179,80.3004,Saudi Arabia,1.89E+11,,,,,,,,,,9389.535852,80.5266,Saudi Arabia,2.15E+11,,,,,,,,,,10853.62751,80.7528,Saudi Arabia,2.59E+11,,,,,,,,,,13303.30974,80.979,Uganda,3.28E+11,,,,,,,,,14855.00096,81.2,Saudi Arabia,3.77E+11,,,,,,,,,,16048.58205,81.421,Saudi Arabia,4.16E+11,,,,,,,,,,19714.39514,81.642,Saudi Arabia,5.20E+11,,,,,,,,,,16013.2804,81.863,Saudi Arabia,4.29E+11,,,,,,,,,,19326.58255,82.084,Saudi Arabia,5.27E+11,,,,9354.467924,79.848,Saudi Arabia,1.88E+11,,,,8203.434549,79.6124,Saudi Arabia,1.61E+11,,,7559.667281,79.3768,Saudi Arabia,1.46E+11,,8656.16479,79.1412,Saudi Arabia,1.65E+11,,8369.068214,78.9056,Saudi Arabia,1.58E+11,,,7672.486109,78.67,Saudi Arabia,1.42E+11,,7381.822465,78.2526,Saudi Arabia,1.34E+11,,7441.755331,77.8352,Saudi Arabia,1.32E+11,,7895.458466,77.4178,Saudi Arabia,1.36E+11,,7845.683349,77.0004,Saudi Arabia,1.31E+11,,7205.821913,76.583,Saudi Arabia,1.17E+11,,6086.430799,75.7958,Saudi Arabia,95344461902,,5841.761312,75.0086,Saudi Arabia,88256073926,,5898.507526,74.2214,Saudi Arabia,85695864946,,6248.017488,73.4342,Saudi Arabia,86961925508,,,7827.29565,72.647,Saudi Arabia,1.04E+11,,9473.100428,71.2896,Saudi Arabia,1.19E+11,,10842.12828,69.9322,Saudi Arabia,1.29E+11,,13685.88505,68.5748,Saudi Arabia,1.53E+11,,17543.52427,67.2174,Saudi Arabia,1.84E+11,,16692.44625,65.86,Saudi Arabia,1.64E+11,,,12069.01343,64.3578,Saudi Arabia,1.12E+11,,,9181.753057,62.8556,Saudi Arabia,80087657404,,8987.807256,61.3534,Saudi Arabia,74028820450,,8194.277783,59.8512,Saudi Arabia,63838242167,,6306.537396,58.349,Saudi Arabia,46528882433,,,6428.790824,56.413,Saudi Arabia,44990986123,,,2170.391876,54.477,Saudi Arabia,14441807079,,,1455.435226,52.541,Saudi Arabia,9230601616,,,1121.713306,50.605,Saudi Arabia,6797048700,,864.1173144,48.669,Saudi Arabia,5014444260,,805.1775222,46.689,Saudi Arabia,4485777636,,,780.9959694,44.709,Saudi Arabia,4187777707,,,42.729,Saudi Arabia,,,,,40.749,Saudi Arabia,,,,38.769,Saudi Arabia,,,,37.2652,Saudi Arabia,,,,,35.7614,Saudi Arabia,,,,34.2576,Saudi Arabia,,,,32.7538,Saudi Arabia,
372.8265436,32.548,Sudan,13182872555,,,,,,,,,,406.9865782,32.601,Sudan,14803423335,,,,,,,,,,471.5243185,32.654,Sudan,17646271397,,,,,,,,,,557.2210234,32.707,Sudan,21457886199,,,,,,,,,,669.3966844,32.76,Ukraine,26524992225,,,,,,,,,862.2867986,32.8248,Sudan,35159250985,,,,,,,,,,1083.457884,32.8896,Sudan,45456460335,,,,,,,,,,1253.112383,32.9544,Sudan,54082389393,,,,,,,,,,1190.793925,33.0192,Sudan,52839990731,,,,,,,,,,1422.368103,33.084,Sudan,64849930758,,,,356.4952703,32.495,Sudan,12257299163,,,,319.3654118,32.4424,Sudan,10682027627,,,345.6092218,32.3898,Sudan,11250220583,,368.6893978,32.3372,Sudan,11681179553,,292.5727323,32.2846,Sudan,9018303154,,,461.5663936,32.232,Sudan,13830369880,,439.7321005,31.5076,Sudan,12793798349,,314.6960426,30.7832,Sudan,8881009956,,257.0081588,30.0588,Sudan,7031933410,,428.7702264,29.3344,Sudan,11379222223,,481.4588321,28.61,Sudan,12408648108,,610.1131049,27.4754,Sudan,15295634989,,635.1229449,26.3408,Sudan,15510324099,,866.7420376,25.2062,Sudan,20631192466,,688.6635549,24.0716,Sudan,15966649370,,,552.6664677,22.937,Sudan,12459352088,,459.214377,22.3414,Sudan,10044297796,,399.6934256,21.7458,Sudan,8465262541,,451.9429421,21.1502,Sudan,9254390431,,482.0725086,20.5546,Sudan,9538009463,,398.3871383,19.959,Sudan,7617171645,,,455.4439812,19.7558,Sudan,8418291282,,,454.8082069,19.5526,Sudan,8128719315,,433.7591014,19.3494,Sudan,7498862046,,359.457079,19.1462,Sudan,6013210816,,297.8391345,18.943,Sudan,4823090192,,,252.4130222,18.459,Sudan,3958931660,,,202.4334382,17.975,Sudan,3077254460,,,168.4350518,17.491,Sudan,2483055722,,,159.9868082,17.007,Sudan,2288196445,,151.314964,16.523,Sudan,2100229759,,137.1242264,15.893,Sudan,1847501441,,,128.2346145,15.263,Sudan,1677627805,,126.4839888,14.633,Sudan,1607265944,,,120.2158941,14.003,Sudan,1484348080,,120.5476556,13.373,Sudan,1446869619,,118.9461191,12.8476,Sudan,1388342551,,,119.0071686,12.3222,Sudan,1351362816,,120.1940656,11.7968,Sudan,1328359693,,113.6467911,11.2714,Sudan,1222952778
482.0184934,40.5002,Senegal,4877602012,,,,,,,,,,513.3625289,40.6554,Senegal,5333862344,,,,,,,,,,642.6130346,40.8106,Senegal,6858952717,,,,,,,,,,732.281235,40.9658,Senegal,8031344240,,,,,,,,,,772.526793,41.121,Uruguay,8707015064,,,,,,,,,807.9747355,41.3472,Senegal,9358710763,,,,,,,,,,947.8898048,41.5734,Senegal,11284603481,,,,,,,,,,1093.763799,41.7996,Senegal,13386346543,,,,,,,,,,1017.968601,42.0258,Senegal,12812994670,,,,,,,,,,998.5995764,42.252,Senegal,12932427724,,,,474.5241578,40.345,Senegal,4679604922,,,,534.8038536,40.2,Senegal,5144045093,,,535.8394299,40.055,Senegal,5030344291,,509.8732702,39.91,Senegal,4672504142,,566.6287762,39.765,Senegal,5065830114,,,560.0302128,39.62,Senegal,4878718880,,457.4450198,39.476,Senegal,3877196945,,689.6313197,39.332,Senegal,5678828410,,751.4590603,39.188,Senegal,6004885304,,724.8414768,39.044,Senegal,5617235857,,760.7879742,38.9,Senegal,5716644525,,674.3895049,38.6298,Senegal,4913065118,,705.8794468,38.3596,Senegal,4985152887,,736.2623123,38.0894,Senegal,5040708746,,631.1923309,37.8192,Senegal,4189860373,,,460.1196388,37.549,Senegal,2962200082,,433.1584714,37.193,Senegal,2705535968,,457.5861621,36.837,Senegal,2774198931,,528.1074664,36.481,Senegal,3109677903,,555.019577,36.125,Senegal,3176771658,,629.0789581,35.769,Senegal,3503282842,,,594.8185994,35.3538,Senegal,3226677957,,,489.8378098,34.9386,Senegal,2591178825,,449.6942569,34.5234,Senegal,2320786618,,450.4537423,34.1082,Senegal,2266860710,,456.1767933,33.693,Senegal,2235746641,,,347.9989785,32.9544,Senegal,1658273944,,,318.1913189,32.2158,Senegal,1471913586,,,285.4195999,31.4772,Senegal,1280328106,,,243.3097655,30.7386,Senegal,1058120594,,242.9632934,30,Senegal,1024832778,,240.2582503,29.2702,Senegal,983621121,,,260.1456078,28.5404,Senegal,1034293671,,254.8833534,27.8106,Senegal,984605218.3,,,262.3415815,27.0808,Senegal,984942841.5,,261.9115725,26.351,Senegal,955834759.7,,264.6910774,25.6808,Senegal,939145912.1,,,256.8816471,25.0106,Senegal,886387334.3,,255.4462678,24.3404,Senegal,857426088.9,,256.1427625,23.6702,Senegal,836493103.7
22027.17077,100,Singapore,91148432628,,,,,,,,,,21691.28789,100,Singapore,90582818234,,,,,,,,,,22689.52818,100,Singapore,93362870573,,,,,,,,,,26240.54621,100,Singapore,1.09E+11,,,,,,,,,,28952.80891,100,United States,1.24E+11,,,,,,,,,31585.60379,100,Singapore,1.39E+11,,,,,,,,,,36766.28089,100,Singapore,1.69E+11,,,,,,,,,,36972.38603,100,Singapore,1.79E+11,,,,,,,,,,38922.78207,100,Singapore,1.94E+11,,,,,,,,,,42783.72245,100,Singapore,2.17E+11,,,,23814.55661,100,Singapore,95922652586,,,,21715.09875,100,Singapore,85963561402,,,24399.98259,100,Singapore,95823611618,,27545.23511,100,Singapore,1.05E+11,,25795.77361,100,Singapore,94688546180,,,22922.11446,100,Singapore,80788992427,,20248.78139,100,Singapore,69230583563,,18102.90556,100,Singapore,59983977573,,15180.38486,100,Singapore,49043269370,,13736.80025,100,Singapore,43066242460,,11845.40927,100,Singapore,36092962043,,10383.80179,100,Singapore,30434923041,,8890.40744,100,Singapore,25302099573,,7511.653718,100,Singapore,20844839068,,6783.491092,100,Singapore,18539281155,,,6960.468229,100,Singapore,19043841075,,7185.615707,100,Singapore,19631102110,,6605.24698,100,Singapore,17708667154,,6050.973367,100,Singapore,16016926501,,5579.213998,100,Singapore,14132149056,,4913.44895,100,Singapore,11861065765,,,3891.76798,100,Singapore,9277974865,,,3187.006707,100,Singapore,7502213789,,2842.496845,100,Singapore,6608805164,,2756.653032,100,Singapore,6321005404,,2488.341467,100,Singapore,5631116739,,,2339.388979,100,Singapore,5216837422,,,1684.341085,100,Singapore,3693760000,,,1263.894236,100,Singapore,2719900396,,,1070.766384,100,Singapore,2262529370,,925.0584058,100,Singapore,1919496192,,812.0628834,100,Singapore,1659044471,,,708.2604982,100,Singapore,1425020122,,625.5890679,100,Singapore,1237415176,,,566.6509646,100,Singapore,1095902965,,516.2622068,100,Singapore,974186784.2,,485.1915404,100,Singapore,893722817.5,,,510.9805193,100,Singapore,917210032.1,,471.9282821,100,Singapore,825874493.6,,449.0588355,100,Singapore,764298138.1
945.5423195,16.211,Solomon Islands,400464593,,,,,,,,,,785.6490382,16.611,Solomon Islands,341663053.7,,,,,,,,,,745.4855804,17.011,Solomon Islands,332736306.5,,,,,,,,,,819.3262838,17.411,Solomon Islands,375109694.5,,,,,,,,,,881.9616184,17.811,Uzbekistan,413909879.3,,,,,,,,,950.0576082,18.2498,Solomon Islands,456735444.9,,,,,,,,,,1191.142463,18.6886,Solomon Islands,586218381,,,,,,,,,,1282.510575,19.1274,Solomon Islands,645796657.5,,,,,,,,,,1167.65267,19.5662,Solomon Islands,601299089.8,,,,,,,,,,1289.067051,20.005,Solomon Islands,678625481.7,,,,1055.210356,15.811,Solomon Islands,435101217.2,,,,1201.561068,15.5816,Solomon Islands,482214092.3,,,1206.620882,15.3522,Solomon Islands,471177008.1,,1495.071889,15.1228,Solomon Islands,567919502.8,,1529.789087,14.8934,Solomon Islands,565163750.6,,,1445.662731,14.664,Solomon Islands,519334096.7,,1330.727669,14.4666,Solomon Islands,464756638.5,,1210.413374,14.2692,Solomon Islands,410923236.2,,1147.867918,14.0718,Solomon Islands,378778047.2,,998.7252018,13.8744,Solomon Islands,320355090.6,,970.0689337,13.677,Solomon Islands,302515026.9,,1095.722985,13.4282,Solomon Islands,332286760.9,,1053.302709,13.1794,Solomon Islands,310684273.7,,831.7633881,12.9306,Solomon Islands,238606299.6,,755.7500185,12.6818,Solomon Islands,210737869.7,,,857.8254827,12.433,Solomon Islands,232306861.2,,962.2706519,12.0616,Solomon Islands,252806783.4,,707.8475327,11.6902,Solomon Islands,180219397.5,,764.4809862,11.3188,Solomon Islands,188446092.1,,785.4200686,10.9474,Solomon Islands,187313261.3,,731.591981,10.576,Solomon Islands,168715353.1,,,678.6308421,10.2858,Solomon Islands,151270207.9,,,515.5353766,9.9956,Solomon Islands,111022090,,447.9472125,9.7054,Solomon Islands,93147039.25,,414.1660665,9.4152,Solomon Islands,83099107.91,,385.7237201,9.125,Solomon Islands,74617096.48,,,453.6880952,9.0834,Solomon Islands,84539332.28,,,308.173271,9.0418,Solomon Islands,55272108.84,,,235.2662069,9.0002,Solomon Islands,40606712.05,,,301.1592454,8.9586,Solomon Islands,50056882.82,,,8.917,Solomon Islands,,,184.7052571,8.5826,Solomon Islands,28606411.4,,,187.3207633,8.2482,Solomon Islands,28084252.76,,173.3940864,7.9138,Solomon Islands,25203524.03,,,,7.5794,Solomon Islands,,,,7.245,Solomon Islands,,,,6.9496,Solomon Islands,,,,,6.6542,Solomon Islands,,,,6.3588,Solomon Islands,,,,6.0634,Solomon Islands,
251.2947088,36.1142,Sierra Leone,1079478388,,,,,,,,,,275.7603666,36.4014,Sierra Leone,1239004288,,,,,,,,,,291.0060543,36.6886,Sierra Leone,1371442566,,,,,,,,,,290.4135258,36.9758,Sierra Leone,1431208677,,,,,,,,,,317.9465763,37.263,St. Vincent and the Grenadines,1627853086,,,,,,,,,357.4061037,37.5856,Sierra Leone,1887429109,,,,,,,,,,398.4377298,37.9082,Sierra Leone,2157944721,,,,,,,,,,452.6968027,38.2308,Sierra Leone,2504381637,,,,,,,,,,435.109412,38.5534,Sierra Leone,2454531383,,,,,,,,,,447.7533238,38.876,Sierra Leone,2575466372,,,,153.6017699,35.827,Sierra Leone,635874002.2,,,,166.0821822,35.5448,Sierra Leone,669384768.9,,,169.711802,35.2626,Sierra Leone,672375927.3,,216.4333732,34.9804,Sierra Leone,850218033.6,,240.2582419,34.6982,Sierra Leone,941742152.7,,,221.730445,34.416,Sierra Leone,870758739.4,,230.7745961,34.1392,Sierra Leone,911915970.7,,192.6155699,33.8624,Sierra Leone,768812334.8,,168.6615913,33.5856,Sierra Leone,679997997.6,,192.4332797,33.3088,Sierra Leone,779981538.1,,160.6966538,33.032,Sierra Leone,649644826.8,,233.6515587,32.7394,Sierra Leone,932974412.4,,269.9475208,32.4468,Sierra Leone,1055083946,,184.507971,32.1542,Sierra Leone,701307601.9,,132.8948136,31.8616,Sierra Leone,490181456.6,,,239.0612695,31.569,Sierra Leone,856890497.1,,311.4025387,31.0762,Sierra Leone,1087471849,,291.9615673,30.5834,Sierra Leone,995104288.4,,388.8869777,30.0906,Sierra Leone,1295361912,,342.4049634,29.5978,Sierra Leone,1114830500,,346.1018394,29.105,Sierra Leone,1100685875,,,357.3665316,28.6352,Sierra Leone,1109374711,,,317.0757191,28.1654,Sierra Leone,960728331.3,,233.8984288,27.6956,Sierra Leone,691777759.3,,206.0077013,27.2258,Sierra Leone,594895649.2,,240.8324771,26.756,Sierra Leone,679335916.4,,,235.2685263,26.0848,Sierra Leone,648590625.9,,,213.3814324,25.4136,Sierra Leone,575230251.3,,,176.4236643,24.7424,Sierra Leone,465381103.6,,,162.414597,24.0712,Sierra Leone,419549387,,171.5766134,23.4,Sierra Leone,434410366.4,,164.5322306,22.7642,Sierra Leone,408690163.3,,,135.2268203,22.1284,Sierra Leone,329860135,,145.4785521,21.4926,Sierra Leone,348795303,,,159.2213846,20.8568,Sierra Leone,375479849.8,,154.8478434,20.221,Sierra Leone,359379856.2,,162.7121221,19.6522,Sierra Leone,371848127.8,,,154.802209,19.0834,Sierra Leone,348546926,,154.4140277,18.5146,Sierra Leone,342721625.6,,149.761883,17.9458,Sierra Leone,327834752.4
25557.61254,84.0846,Sweden,2.27E+11,,,,,,,,,,28118.9848,84.1432,Sweden,2.51E+11,,,,,,,,,,35131.20776,84.2018,Sweden,3.15E+11,,,,,,,,,,40261.12201,84.2604,Sweden,3.62E+11,,,,,,,,,,41040.66502,84.319,,3.71E+11,,,,,,,,,43948.61977,84.4664,Sweden,3.99E+11,,,,,,,,,,50558.39553,84.6138,Sweden,4.63E+11,,,,,,,,,,52730.77539,84.7612,Sweden,4.86E+11,,,,,,,,,,43639.54832,84.9086,Sweden,4.06E+11,,,,,,,,,,49359.86692,85.056,Sweden,4.63E+11,,,,27869.3776,84.026,Sweden,2.47E+11,,,,29218.47171,83.9856,Sweden,2.59E+11,,,28779.11562,83.9452,Sweden,2.55E+11,,28620.40835,83.9048,Sweden,2.53E+11,,31269.79088,83.8644,Sweden,2.76E+11,,,28739.28592,83.824,Sweden,2.54E+11,,24775.39173,83.6792,Sweden,2.18E+11,,23173.29642,83.5344,Sweden,2.02E+11,,31119.6736,83.3896,Sweden,2.70E+11,,30191.63415,83.2448,Sweden,2.60E+11,,29025.50543,83.1,Sweden,2.48E+11,,24346.82938,83.1,Sweden,2.07E+11,,23277.09724,83.1,Sweden,1.96E+11,,20675.51837,83.1,Sweden,1.74E+11,,17059.35035,83.1,Sweden,1.43E+11,,,12966.32348,83.1,Sweden,1.08E+11,,12427.5927,83.0974,Sweden,1.04E+11,,11961.95796,83.0948,Sweden,99631542565,,13034.7416,83.0922,Sweden,1.09E+11,,14787.50259,83.0896,Sweden,1.23E+11,,16221.43386,83.087,Sweden,1.35E+11,,,14114.59226,83.0156,Sweden,1.17E+11,,,11973.61749,82.9442,Sweden,99088856922,,10861.78734,82.8728,Sweden,89626472688,,10311.19091,82.8014,Sweden,84781560642,,9598.714913,82.73,Sweden,78636867203,,,7675.24265,82.3908,Sweden,62629634635,,,6926.970547,82.0516,Sweden,56359993589,,,5718.190628,81.7124,Sweden,46444859735,,,4869.619652,81.3732,Sweden,39435806395,,4493.448663,81.034,Sweden,36139913400,,3972.002749,80.2384,Sweden,31649203886,,,3683.313694,79.4428,Sweden,29143383491,,3490.550337,78.6472,Sweden,27463409202,,,3240.611037,77.8516,Sweden,25302033132,,3007.597978,77.056,Sweden,23260320646,,2758.943466,76.1428,Sweden,21137242561,,,2492.545346,75.2296,Sweden,18954132366,,2315.846527,74.3164,Sweden,17511477311,,2147.229311,73.4032,Sweden,16147160123
1255.467014,22.4936,Swaziland,1349326983,,,,,,,,,,1131.251069,22.3492,Swaziland,1224220675,,,,,,,,,,1704.174166,22.2048,Swaziland,1854020496,,,,,,,,,,2211.09193,22.0604,Swaziland,2420610579,,,,,,,,,,2339.289952,21.916,,2584077931,,,,,,,,,2636.185356,21.796,Swaziland,2947922183,,,,,,,,,,2690.647766,21.676,Swaziland,3053823329,,,,,,,,,,2616.946692,21.556,Swaziland,3019770680,,,,,,,,,,2693.516041,21.436,Swaziland,3161320520,,,,,,,,,,3093.53953,21.316,Swaziland,3691050503,,,,1433.175389,22.638,Swaziland,1524490159,,,,1476.780019,22.72,Swaziland,1547888454,,,1532.923113,22.802,Swaziland,1576908809,,1705.18714,22.884,Swaziland,1716714205,,1627.965458,22.966,Swaziland,1602741762,,,1763.483593,23.048,Swaziland,1698989471,,1503.134452,23.02,Swaziland,1419294122,,1465.293184,22.992,Swaziland,1357189714,,1415.016338,22.964,Swaziland,1284759839,,1303.058139,22.936,Swaziland,1156135727,,1292.057402,22.908,Swaziland,1114694098,,835.8506379,22.6872,Swaziland,696921395.8,,863.5759566,22.4664,Swaziland,692026592.9,,761.1585108,22.2456,Swaziland,584125980.9,,611.2500142,22.0248,Swaziland,449140398,,,511.7170779,21.804,Swaziland,361012304.7,,726.9108156,21.0124,Swaziland,494483263.1,,843.3402399,20.2208,Swaziland,555336174.6,,840.8264747,19.4292,Swaziland,537568112.6,,919.8479614,18.6376,Swaziland,571514416.3,,898.2959027,17.846,Swaziland,542007493.7,,,704.0311585,17.0776,Swaziland,412094078.1,,,600.1656207,16.3092,Swaziland,340629999.7,,552.7007003,15.5408,Swaziland,304059999.7,,511.0976923,14.7724,Swaziland,272549999.8,,557.5321677,14.004,Swaziland,288299883.9,,,526.9598234,13.1442,Swaziland,264320939.6,,,455.9999182,12.2844,Swaziland,221915096.2,,,310.6688442,11.4246,Swaziland,146740389.9,,,297.4864261,10.5648,Swaziland,136462080.9,,251.5228537,9.705,Swaziland,112139955.2,,243.0661062,9.0628,Swaziland,105419957.9,,,188.9803302,8.4206,Swaziland,79799968.11,,181.6864331,7.7784,Swaziland,74759970.13,,,191.5298453,7.1362,Swaziland,76859969.29,,179.4417386,6.494,Swaziland,70279971.92,,169.8505852,5.9778,Swaziland,64980587.63,,,144.7346614,5.4616,Swaziland,54129460.77,,125.5828121,4.9454,Swaziland,45928020.45,,120.3449656,4.4292,Swaziland,43025972.81
